Position,Group 0,Group 1
1,2.669250645994832,0.0
2,2.669250645994832,0.0
3,1.7795004306632212,0.5330237358101134
4,2.001937984496124,0.3997678018575851
5,1.601550387596899,0.6396284829721361
6,1.334625322997416,0.7995356037151702
7,1.5252860834256181,0.6853162317558601
8,1.334625322997416,0.7995356037151702
9,1.1863336204421475,0.8883728930168558
10,1.334625322997416,0.7995356037151702
11,1.213295748179469,0.8722206585983674
12,1.334625322997416,0.7995356037151702
13,1.2319618366129994,0.861038342462491
14,1.1439645625692136,0.9137549756744802
15,1.245650301464255,0.8528379772961815
16,1.167797157622739,0.8994775541795665
17,1.0991032071743425,0.9406301220178473
18,1.1863336204421475,0.8883728930168558
19,1.1238950088399293,0.9257780674596708
20,1.2011627906976745,0.8794891640866873
21,1.1439645625692136,0.9137549756744802
22,1.0919661733615222,0.9449057134815648
23,1.1605437591281877,0.9038228563736705
24,1.1121877691645135,0.9327915376676986
25,1.067700258397933,0.9594427244582042
26,1.1292983502285827,0.9225410812098117
27,1.087472485405302,0.9475977525513127
28,1.1439645625692136,0.9137549756744802
29,1.1045175086875167,0.9373865698729581
30,1.067700258397933,0.9594427244582042
31,1.119363174126865,0.9284929591531009
32,1.0843830749354004,0.9494485294117646
33,1.0515229817555398,0.9691340651092972
34,1.0991032071743425,0.9406301220178473
35,1.067700258397933,0.9594427244582042
36,1.1121877691645135,0.9327915376676986
37,1.0821286402681751,0.9507990963099322
38,1.0536515707874337,0.9678588887078377
39,1.095077188100444,0.9430419941255854
40,1.067700258397933,0.9594427244582042
41,1.04165878868091,0.9750434191648417
42,1.080410975759813,0.9518280996609169
43,1.055285139114236,0.9668802649578802
44,1.0919661733615222,0.9449057134815648
45,1.067700258397933,0.9594427244582042
46,1.044489383215369,0.9733476914793378
47,1.0790587717851448,0.9526381661287134
48,1.0565783807062876,0.9661055211558306
49,1.035015556610241,0.9790231882226574
50,1.067700258397933,0.9594427244582042
51,1.0467649592136596,0.9719844594184421
52,1.0779666070363745,0.9532924505834721
53,1.0576276144507826,0.9654769554296395
54,1.0380419178868792,0.9772101823185414
55,1.067700258397933,0.9594427244582042
56,1.0486341823551126,0.9708646616541352
57,1.0302370914366017,0.9818858291238933
58,1.058495945825537,0.9649567631045157
59,1.0405553365742566,0.9757044655507162
60,1.067700258397933,0.9594427244582042
61,1.0501969754733764,0.9699284372938131
62,1.0332583145786447,0.9800759013282732
63,1.0592264468233459,0.9645191409897291
64,1.0426760335917313,0.9744340170278637
65,1.0266348638441662,0.9840438199571326
66,1.0515229817555398,0.9691340651092972
67,1.035828608893517,0.9785361120096113
68,1.0598495212038304,0.9641458750682934
69,1.044489383215369,0.9733476914793378
70,1.0295681063122923,0.9822865988500663
71,1.0526622265895111,0.9684515763310512
72,1.0380419178868792,0.9772101823185414
73,1.0238221655870587,0.9857288264981551
74,1.0460576855925694,0.9724081666806125
75,1.0321102497846684,0.9807636738906087
76,1.0536515707874337,0.9678588887078377
77,1.0399677841538306,0.9760564512886493
78,1.0266348638441662,0.9840438199571326
79,1.0474274686815164,0.9715875690715993
80,1.0343346253229975,0.9794311145510836
81,1.0215650620474048,0.9870809922409508
82,1.04165878868091,0.9750434191648417
83,1.0291086827931883,0.9825618262523779
84,1.0486341823551126,0.9708646616541352
85,1.036297309621523,0.9782553268985613
86,1.0242473409049937,0.9854741162070703
87,1.0431554248715436,0.974146827515035
88,1.0313013859525486,0.9812482409231634
89,1.01971372993061,0.9881900720075136
90,1.0380419178868792,0.9772101823185414
91,1.0266348638441662,0.9840438199571326
92,1.044489383215369,0.9733476914793378
93,1.0332583145786447,0.9800759013282732
94,1.0222662048490847,0.9866609577761675
95,1.0396028831769346,0.976275052957471
96,1.0287736864771748,0.9827625128998968
97,1.0181677721835956,0.9891162107816539
98,1.035015556610241,0.9790231882226574
99,1.0245608540182183,0.9852862995277855
100,1.0410077519379846,0.9754334365325076
101,1.030700744493054,0.9816080679275356
102,1.020595835233318,0.9876616281187397
103,1.0366021926193523,0.9780726802729266
104,1.0266348638441662,0.9840438199571326
105,1.0168573889504122,0.9899012236473537
106,1.0324460045829067,0.9805625328582276
107,1.0227969765026925,0.9863429877607707
108,1.0380419178868792,0.9772101823185414
109,1.0285185975392932,0.9829153293379156
110,1.019168428470754,0.9885167464114831
111,1.034034034034034,0.9796111901375057
112,1.0248015873015874,0.985142083149049
113,1.0157325467059979,0.9905750842488834
114,1.0302370914366017,0.9818858291238933
115,1.0212785080328053,0.9872526585004711
116,1.0354851643945469,0.9787418597202945
117,1.0266348638441662,0.9840438199571326
118,1.0179345683878596,0.9892559164611429
119,1.031811174082036,0.980942841532898
120,1.0232127476313524,0.9860939112487099
121,1.0147564439319197,0.9911598393163268
122,1.028317871817681,0.983035578338324
123,1.0199575639167244,0.9880439980870397
124,1.0332583145786447,0.9800759013282732
125,1.0249922480620155,0.9850278637770897
126,1.0168573889504122,0.9899012236473537
127,1.029868359478321,0.9821067258233587
128,1.0218225129198966,0.9869267608359132
129,1.0139014081685795,0.991672066623467
130,1.0266348638441662,0.9840438199571326
131,1.0187979564865772,0.9887386855103633
132,1.0313013859525486,0.9812482409231634
133,1.023547240193507,0.9858935263856233
134,1.0159088279532569,0.9904694792292408
135,1.0281558043831946,0.9831326682719871
136,1.020595835233318,0.9876616281187397
