Position,NDCG
1,2.113549832786168
2,2.1134221865782865
3,2.0741293090383075
4,2.0799985989636727
5,2.060701800443807
6,2.046015810439718
7,2.0502835326927786
8,2.0396242632943062
9,2.0308994126333864
10,2.034824401314637
11,2.0279128336172905
12,2.0312399100576637
13,2.024969467894198
14,2.019162703603984
15,2.0221210329860053
16,2.0167849608748334
17,2.0110757867298683
18,2.0127263540392137
19,2.0075623865094596
20,2.0090990257017927
21,2.004438511048433
22,2.000073022666667
23,2.0015059706404195
24,1.9975411024312362
25,1.9937731320671643
26,1.9950802696107697
27,1.99142294167768
28,1.9926548572148424
29,1.9890837159271686
30,1.98567437631276
31,1.9868285177696683
32,1.9836340659320688
33,1.9802941473114644
34,1.9808099566212072
35,1.977651932448179
36,1.9781160408179008
37,1.9750768533677994
38,1.9721370162234448
39,1.9726246981687494
40,1.9698578063332053
41,1.9670707108353507
42,1.9675991048868258
43,1.9649291757072358
44,1.9653442508699615
45,1.9627903820915036
46,1.9603170598384525
47,1.9607122309737874
48,1.9583380296490513
49,1.955988431435729
50,1.9564141143436562
51,1.9540613368429658
52,1.9544208001763266
53,1.9521483231508714
54,1.94989051155979
55,1.9502776870092666
56,1.9480853294937237
57,1.9459054838490852
58,1.9462871789239422
59,1.9441943131994597
60,1.9443696228009828
61,1.9422985024291144
62,1.940267894895097
63,1.9404447798525375
64,1.938448153119086
65,1.936431404107301
66,1.9366371681231793
67,1.9346760283978894
68,1.9348814496306799
69,1.932960542551913
70,1.9310817962087616
71,1.9312984866560092
72,1.9294636145187545
73,1.9276512671687844
74,1.9278904111778306
75,1.926126280354438
76,1.9263687726658392
77,1.9246456838883739
78,1.9229271934317038
79,1.9231896847350087
80,1.9215222232304527
81,1.919881109664074
82,1.920150204206306
83,1.9185486815472401
84,1.9188214943717352
85,1.9172629301074293
86,1.9157284883016348
87,1.9159589630352878
88,1.914467087336637
89,1.9130008226078656
90,1.913232231496959
91,1.9117448129674801
92,1.9119704829939541
93,1.9104984420959084
94,1.9090440172302343
95,1.90924161187803
96,1.907788369488359
97,1.906350321005459
98,1.9065324446238698
99,1.9051283741669154
100,1.9053077212082044
101,1.9039333682934527
102,1.9025807206290946
103,1.9027481525784162
104,1.9014077963595648
105,1.9000807280111267
106,1.900256598831814
107,1.8989561660865144
108,1.8991191435272679
109,1.8978413422331855
110,1.8965494228278115
111,1.8967037879916384
112,1.8954394195857933
113,1.8941874772163507
114,1.8943443783820457
115,1.8931134050504355
116,1.8932583980320015
117,1.8920519957074131
118,1.8908586776965204
119,1.8909718616878164
120,1.889802366163913
121,1.8886436693995026
122,1.8887650401417648
123,1.8876245617777885
124,1.887749985726553
125,1.8866154447519476
126,1.885490030050529
127,1.8856062104436442
128,1.8844976323779978
129,1.8833991873743936
130,1.883496895552432
131,1.8823987292510211
132,1.882498567276243
133,1.8814168773707216
134,1.8803480275871645
135,1.880447662847572
136,1.879397931874844
137,1.87836008513291
138,1.8784582298798482
139,1.8774385165473957
140,1.8775329733248687
141,1.8765301624458488
142,1.8755389378435023
143,1.8756153982287265
144,1.8746292751546605
145,1.8736470052618706
146,1.873721451541329
147,1.872747217183944
148,1.8728234753511304
149,1.871858353395315
150,1.8708939915966554
151,1.8709677649012935
152,1.8700150509546285
153,1.8690658513843543
154,1.8691433550887193
155,1.8682018214396965
156,1.8682799703331037
157,1.8673509426305206
158,1.866431255954097
159,1.866507906624406
160,1.8655922747922131
161,1.8646832822132153
162,1.8647454638402465
163,1.8638503674119409
164,1.86390375006161
165,1.8630189662108032
166,1.8621417402507252
167,1.862188290466983
168,1.861323131356047
169,1.8604640702825488
170,1.860507328520415
171,1.8596573998234547
172,1.8597014559766718
173,1.8588558279375935
174,1.8580015114203192
175,1.8580487040221512
176,1.8571923864035484
177,1.8563422782334962
178,1.856390990526362
179,1.8555520471327624
180,1.8556026956141471
181,1.854768659869656
182,1.8539332422304704
183,1.8539871676040574
184,1.8531437103376374
185,1.852284093136701
186,1.8523251205628497
187,1.851476517551456
188,1.8515183106124946
189,1.8506732630268528
190,1.8498351341178594
191,1.8498818068209444
192,1.8490485154622816
193,1.8482161746575354
194,1.8482682805241306
195,1.8474425741527294
196,1.847489072582601
197,1.84667168957362
198,1.8458604358273145
199,1.8459093417031658
200,1.8451069118540477
201,1.8443062941413328
202,1.8443600282210175
203,1.843568831067554
204,1.843621003008198
205,1.8428372708242147
206,1.8420592379545933
207,1.8421083203758217
208,1.8413375599146
209,1.8405577124083383
210,1.8406012707992294
211,1.8398275945826956
212,1.8398683382703898
213,1.8391030966045514
214,1.8383406853322013
215,1.8383801337563235
216,1.8376241212014648
217,1.8368740093221236
218,1.8369173228873055
219,1.8361747582027077
220,1.8362159551277135
221,1.835481035160686
222,1.834746107903886
223,1.8347892651086675
224,1.8340616676996486
225,1.8333357354949025
226,1.8333821512898276
227,1.8326586263803577
228,1.8327060549892609
229,1.831986521970287
230,1.8312619096906089
231,1.8313108103639764
232,1.830593980969774
233,1.8298812450064048
234,1.8299331448043057
235,1.8292264110198633
236,1.8292799354253697
237,1.8285778442227545
238,1.8278766235080923
239,1.8279319992754517
240,1.8272322848658686
241,1.8265368689344827
242,1.8265883806705006
243,1.8258968675132092
244,1.8259301085112831
245,1.8252450931168118
246,1.8245643031575083
247,1.8246006454018768
248,1.8239261526606887
249,1.823255655173556
250,1.8232924425309707
251,1.8226275596575992
252,1.8226646392197026
253,1.8220009116748048
254,1.8213378417841914
255,1.8213738763570242
256,1.8207146010393327
257,1.8200593152558084
258,1.8200982956308487
259,1.8194491058587325
260,1.819487119106091
261,1.818843863268183
262,1.818199290517963
263,1.8182375466605152
264,1.817597787541576
265,1.8169585591345438
266,1.816999917021525
267,1.816365857326984
268,1.8164058444642803
269,1.81577744491184
270,1.8151494872487024
271,1.815191658797445
272,1.8145661447185986
273,1.8139435157404218
274,1.8139873939087172
275,1.8133580903573585
276,1.8134010006248533
277,1.8127741004629205
278,1.812148527960833
279,1.8121849652166002
280,1.811562557014217
281,1.8109430361413965
282,1.8109814407961684
283,1.8103659876860734
284,1.8104056376780697
285,1.8097953592234128
286,1.8091882869082827
287,1.8092261407223011
288,1.8086237285176012
289,1.8080233225704962
290,1.8080634047504498
291,1.807464209506933
292,1.8075033324025676
293,1.8069079241798667
294,1.806314448372172
295,1.8063483097779862
296,1.805759598758354
297,1.8051736629658333
298,1.8052082105046383
299,1.8046216381392703
300,1.8046533386803971
301,1.8040713923774925
302,1.8034922818314183
303,1.8035253934305566
304,1.8029509833756012
305,1.802375127301672
306,1.8023913641395264
307,1.8018175982292415
308,1.801829356920756
309,1.8012600860415893
310,1.8006924151339816
311,1.800705942218151
312,1.800142667483088
313,1.7995818894204938
314,1.799596308669877
315,1.7990370422875654
316,1.7990519512900478
317,1.7984956528666571
318,1.797941555489881
319,1.7979578695203664
320,1.7974078969874916
321,1.7968587479191709
322,1.7968707007407159
323,1.796323858120743
324,1.7963363602598337
325,1.7957938753324099
326,1.7952528597605029
327,1.7952665287321796
328,1.7947297835800815
329,1.7941935595762957
330,1.7942095531586684
331,1.7936760639905462
332,1.7936880874320227
333,1.793157643262532
334,1.792629125546085
335,1.7926426572191603
336,1.7921133557523596
337,1.7915861212772148
338,1.791601592613616
339,1.791076961631374
340,1.7910923402405508
341,1.7905711897312724
342,1.7900506265279983
343,1.7900634732756697
344,1.7895463818646047
345,1.789030544373168
346,1.7890448775190397
347,1.7885327729339715
348,1.7880215654486518
349,1.7880368807758589
350,1.7875294099263372
351,1.7875450430771413
352,1.78704021567196
353,1.7865366386946973
354,1.78655275209866
355,1.7860524824372044
356,1.7855545916257725
357,1.78557235584178
358,1.785077264975434
359,1.785095610382
360,1.7846035173215484
361,1.7841134161906789
362,1.7841310472071061
363,1.78364294414435
364,1.7831562916283292
365,1.7831757070652061
366,1.7826912020955035
367,1.7827110814131986
368,1.7822295441571256
369,1.7817499490073792
370,1.781770381015958
371,1.7812940031541908
372,1.780819413690283
373,1.780839296019701
374,1.7803677896040067
375,1.7803866458369169
376,1.7799165518799418
377,1.779447243212317
378,1.7794677762164082
379,1.7790004534984107
380,1.778532810209497
381,1.778553785694326
382,1.7780883238234892
383,1.7781095787706105
384,1.7776470540609057
385,1.777185452788118
386,1.7772043001092848
387,1.776745483676937
388,1.7762884863588384
389,1.7763087364787435
390,1.7758528535928355
391,1.7758729989231663
392,1.7754179582423735
393,1.7749640080771407
394,1.774983700531519
395,1.7745303231647618
396,1.7740776584033993
397,1.7740968955467942
398,1.7736455454740974
399,1.7736614075998476
400,1.7732124748176539
401,1.7727651923288539
402,1.7727816216620182
403,1.7723358206761535
404,1.7718913591682504
405,1.7719083361411414
406,1.7714656793687806
407,1.7714831818951686
408,1.7710428327322474
409,1.7706042058813651
410,1.7706224975441776
411,1.7701866930215993
412,1.769750285251271
413,1.769769339409839
414,1.7693345371382152
415,1.7693532137281582
416,1.7689209015938132
417,1.76848993631158
418,1.768509314107528
419,1.7680810681245684
420,1.7676540760587307
421,1.7676732032255447
422,1.7672483430573507
423,1.7672672221118801
424,1.7668438273279554
425,1.7664220547209846
426,1.766438548656377
427,1.7660189554584396
428,1.7656006916946605
429,1.7656180738226226
430,1.765201716278214
431,1.7652186479235985
432,1.7648046106303443
433,1.7643918346855922
434,1.7644094568018949
435,1.7639944968527628
436,1.7635793725898472
437,1.7635969894186816
438,1.7631841458360296
439,1.7632022620619585
440,1.762786768656586
441,1.762372906118843
442,1.7623903591227696
443,1.7619767328809097
444,1.7615618985356094
445,1.7615796034001647
446,1.761166879567339
447,1.7611824001466259
448,1.760772059240094
449,1.7603630138366158
450,1.7603796793442872
451,1.7599728134513657
452,1.7595673521478172
453,1.7595851366956368
454,1.759181375162521
455,1.7591993700241146
456,1.7587972263893195
457,1.7583964867095123
458,1.7584154371358633
459,1.7580168530855553
460,1.7576186122903876
461,1.7576381763536642
462,1.7572420612767574
463,1.757260970016811
464,1.7568669909195256
465,1.756472527043728
466,1.7564902359715606
467,1.7560979181038083
468,1.7557069055385361
469,1.7557245597728133
470,1.7553348627641392
471,1.7553523038366947
472,1.7549638448799323
473,1.7545751652532935
474,1.7545934278769266
475,1.7542056089154914
476,1.753817141497295
477,1.7538361518190628
478,1.7534488698084756
