Position,NDCG
1,2.113549832786168
2,2.1134221865782865
3,2.11239373185821
4,2.1090648057377983
5,2.1069036088693713
6,2.105147641751832
7,2.103624300374422
8,2.09992148635141
9,2.096748694563195
10,2.0938181691195275
11,2.0910303835610375
12,2.088525447634081
13,2.086130722875527
14,2.0825040169641786
15,2.0792557804780643
16,2.0761861399483457
17,2.0733235794355966
18,2.0706983452420475
19,2.0680216524416317
20,2.065421256281457
21,2.063004592678895
22,2.060592811564245
23,2.0583349985081507
24,2.0561495823802516
25,2.0536181650759198
26,2.0511650409279465
27,2.0488478729454527
28,2.0466340796851905
29,2.0445054287658797
30,2.0424859769783206
31,2.0405595766943954
32,2.0387296727629898
33,2.0369636157204676
34,2.0352772553572214
35,2.0335743053646573
36,2.031910008691523
37,2.0302870784178024
38,2.0287081818405746
39,2.02709871458329
40,2.0255138536341484
41,2.0239639168311374
42,2.022455100608763
43,2.0209468155663797
44,2.019484388124038
45,2.018035112931182
46,2.016590854689234
47,2.015176386838806
48,2.0137902161466443
49,2.012437941006163
50,2.01112422781152
51,2.0098520073012756
52,2.008606413296515
53,2.007322195424207
54,2.0060713033457445
55,2.004857015440601
56,2.0036377154933676
57,2.002424741802414
58,2.001214819738459
59,2.0000338695123308
60,1.998865180434726
61,1.9977156175498239
62,1.9965868475769157
63,1.995472030816207
64,1.9943307643979749
65,1.9932022556574667
66,1.9920960280656614
67,1.9910130679346962
68,1.9899347688286517
69,1.9888741330816904
70,1.9878328800728011
71,1.9867978247094842
72,1.9857556927710303
73,1.984722572956147
74,1.983687356997852
75,1.9826461529543662
76,1.9816173370522505
77,1.9805996141674627
78,1.9795985903963889
79,1.978611576797736
80,1.9776348831849304
81,1.9766761817196685
82,1.975731239022943
83,1.9747926709192136
84,1.9738452811473197
85,1.9729118941066142
86,1.9719943358103595
87,1.9710937822715335
88,1.9702017458240617
89,1.9693175053914236
90,1.9684433183685264
91,1.9675843508265989
92,1.9667358019827381
93,1.9658992578248073
94,1.96506891265941
95,1.9642460468493022
96,1.9634362847491689
97,1.962625180936437
98,1.9618217675942489
99,1.9610214945699074
100,1.9602221928764885
101,1.9594345001636597
102,1.958651040136501
103,1.9578752719050827
104,1.9571099097714852
105,1.9563548252216698
106,1.9556062687433393
107,1.9548674350709156
108,1.9541397719920983
109,1.9534193887143365
110,1.9527061410442061
111,1.9519917961136726
112,1.951246833278104
113,1.9505114926561131
114,1.94978031014389
115,1.9490568864661202
116,1.9483402909549064
117,1.9476280170030955
118,1.9469248404017636
119,1.9462285975355227
120,1.9455397178896874
121,1.9448541276009308
122,1.9441777526947541
123,1.9435047621083559
124,1.942839058070211
125,1.9421796442897044
126,1.9415241481270944
127,1.940857660510509
128,1.9401978527091839
129,1.9395464311795299
130,1.9388937774734492
131,1.93824839074108
132,1.9376065712542072
133,1.936959328690259
134,1.936312875915533
135,1.935670552829473
136,1.9350314224982288
137,1.9343976226595239
138,1.9337652464696344
139,1.9331395129352114
140,1.9324952001082631
141,1.9318513082536666
142,1.9312136034244531
143,1.9305815536983901
144,1.929948184563237
145,1.9293202418604818
146,1.9286959680318974
147,1.9280774436974477
148,1.9274657036463132
149,1.9268585519487536
150,1.92624420267285
151,1.9256353132279436
152,1.9250305452498797
153,1.9244323087366275
154,1.9238375262992864
155,1.923241793055299
156,1.9226507957995176
157,1.9220654120970657
158,1.9214838369465483
159,1.920899725932089
160,1.9203206723099604
161,1.9197462229760986
162,1.9191774080556345
163,1.9186124137717244
164,1.918051791548448
165,1.9174936481116769
166,1.9169404894834117
167,1.9163928133397496
168,1.9158498782829085
169,1.9153120513290252
170,1.9147744463147478
171,1.9142418831619816
172,1.913713661793319
173,1.9131879657549242
174,1.9126625595764117
175,1.9121383820991196
176,1.911619051381176
177,1.9111020316334082
178,1.9105888248354759
179,1.9100720391185337
180,1.9095595509810301
181,1.9090500187076027
182,1.908540917566351
183,1.9080322322581826
184,1.9075196400686052
185,1.9070095709429105
186,1.9065035641031953
187,1.906000550974585
188,1.9055016055270975
189,1.9050066964080086
190,1.9045150767597498
191,1.904026288268063
192,1.9035411153670234
193,1.9030586459088867
194,1.902579056020461
195,1.9021033792376458
196,1.9016283546393178
197,1.9011555218347207
198,1.9006789369289856
199,1.9002053569823094
200,1.8997342189189874
201,1.899266331746019
202,1.8988009949925464
203,1.8983367499129193
204,1.8978760807001471
205,1.8974152380685059
206,1.8969580463127793
207,1.896504020017309
208,1.896052062797055
209,1.8955980186088515
210,1.8951473019544283
211,1.8946998764862506
212,1.894255236001067
213,1.8938135506998117
214,1.893374127172275
215,1.89293565695946
216,1.8924990811247444
217,1.892065050917197
218,1.8916343696956366
219,1.8912066397031444
220,1.890780130446671
221,1.8903564539649094
222,1.8899358819443082
223,1.889516583446281
224,1.889098916784809
225,1.888683717652473
226,1.8882708327788902
227,1.8878587147487187
228,1.8874493633010216
229,1.8870348233650402
230,1.8866224745354203
231,1.8862099923276654
232,1.8857902659215382
233,1.8853712712909647
234,1.884954328176493
235,1.8845403789452564
236,1.8841285238423964
237,1.883718683200919
238,1.8833111801563702
239,1.8829025018023824
240,1.8824954411069275
241,1.882087496361248
242,1.881681670248563
243,1.8812780018900173
244,1.8808711529148123
245,1.8804666669515702
246,1.8800648651758067
247,1.8796647802876136
248,1.8792673110433065
249,1.8788718782218559
250,1.8784780232066292
251,1.8780852818496696
252,1.8776942582517147
253,1.8773057500109853
254,1.8769187691559157
255,1.8765328195452646
256,1.87614916664969
257,1.8757661541064214
258,1.8753853476851767
259,1.8750068788535104
260,1.8746308439418085
261,1.8742559173668938
262,1.873882416538749
263,1.8735091230978962
264,1.8731374981158824
265,1.8727663445507883
266,1.8723933268302875
267,1.8720206801615151
268,1.8716471130392556
269,1.8712757281631562
270,1.8709055758026123
271,1.8705362547538196
272,1.8701684003132368
273,1.8698020019869053
274,1.869436863568382
275,1.8690709298626893
276,1.8687063985959458
277,1.8683440093007786
278,1.8679834107891073
279,1.8676207228536517
280,1.867257344041877
281,1.8668954040373484
282,1.8665350992137943
283,1.8661767506201858
284,1.8658180335246985
285,1.865460530814897
286,1.8651045256651178
287,1.8647498784291248
288,1.8643968817787813
289,1.8640455289972424
290,1.8636961271832928
291,1.8633486667072732
292,1.8630015683158476
293,1.8626563550352304
294,1.8623125245165197
295,1.8619670947439377
296,1.8616228034247118
297,1.8612793563946253
298,1.860935141351133
299,1.860586674763433
300,1.8602380316758904
301,1.859886034716586
302,1.8595354253454965
303,1.8591866134070114
304,1.8588392118623382
305,1.8584925125012242
306,1.858147428136275
307,1.8578025225222676
308,1.857459033980125
309,1.8571172261373519
310,1.8567769845460047
311,1.8564384564822989
312,1.8561013202475092
313,1.8557655306480545
314,1.8554307683977675
315,1.8550977811700604
316,1.8547657932434045
317,1.8544355627577165
318,1.8541065786992372
319,1.8537788347729807
320,1.853452403008351
321,1.853125599088256
322,1.8527990025618377
323,1.8524724288707477
324,1.8521473264285278
325,1.851822937434159
326,1.8514986507390212
327,1.8511753762716157
328,1.8508531892053004
329,1.850532097320596
330,1.8502116714980608
331,1.8498920544184425
332,1.849572976860114
333,1.8492555197335565
334,1.8489396811295253
335,1.8486250401774507
336,1.8483117523167243
337,1.8479984820846982
338,1.8476867428714026
339,1.8473761689318495
340,1.8470616534270283
341,1.846747911585266
342,1.8464352700558577
343,1.8461239051542504
344,1.8458134386769305
345,1.8455043553938058
346,1.8451965654851488
347,1.84488958162506
348,1.8445828737035057
349,1.844277519155235
350,1.8439725644189773
351,1.84366845601879
352,1.8433652007375436
353,1.8430618420551053
354,1.8427595579856315
355,1.8424579783983042
356,1.8421576588318418
357,1.8418584273747736
358,1.8415600793031948
359,1.841262289006535
360,1.8409650096758956
361,1.8406678143118511
362,1.8403715183368807
363,1.8400762749395114
364,1.8397821169354451
365,1.8394888385956916
366,1.8391964402222347
367,1.8389050207609687
368,1.838614736936954
369,1.8383251173685407
370,1.8380363947485483
371,1.837748591513724
372,1.837460348390122
373,1.8371732201972637
374,1.8368864496600676
375,1.8365999082275026
376,1.8363141342865452
377,1.8360296315809854
378,1.8357455946527859
379,1.8354623770892493
380,1.8351803153038009
381,1.8348982978386235
382,1.834616707388405
383,1.8343355493333235
384,1.8340546033999034
385,1.8337748204608535
386,1.8334938816499764
387,1.833210812711488
388,1.832928541398735
389,1.8326473771671261
390,1.8323666535496228
391,1.8320865632977184
392,1.831807435712876
393,1.8315279492285155
394,1.8312494889706339
395,1.8309709435127584
396,1.8306931792097014
397,1.8304166234411223
398,1.830140983629102
399,1.8298646357125001
400,1.8295894112687652
401,1.8293151948006314
402,1.8290413013966234
403,1.8287678368038407
404,1.8284947603578867
405,1.8282227102627615
406,1.8279513257138849
407,1.8276797315939686
408,1.8274082583068156
409,1.8271378615146636
410,1.8268681861185532
411,1.8265991383528608
412,1.8263309059899329
413,1.826063782660343
414,1.8257975128939545
415,1.8255316486910633
416,1.8252655091927343
417,1.8249995144608913
418,1.824734308112168
419,1.824469992605076
420,1.8242060148263182
421,1.823942544988352
422,1.8236798987295961
423,1.8234178389121833
424,1.823156645780156
425,1.8228950952458012
426,1.8226339935007116
427,1.8223729133302602
428,1.82211235183119
429,1.8218511268974453
430,1.8215906624312155
431,1.8213288767539217
432,1.8210680417636909
433,1.8208082307856932
434,1.8205494454107274
435,1.820291027730664
436,1.8200309299791992
437,1.8197715845347673
438,1.819512789477838
439,1.819254723182485
440,1.818996771509958
441,1.818739690724301
442,1.8184831586439942
443,1.818226953002855
444,1.8179712261278917
445,1.8177157647752589
446,1.8174612186616068
447,1.817207498661273
448,1.8169545381535526
449,1.816701594550623
450,1.8164495593856322
451,1.8161970714569047
452,1.8159446149106482
453,1.8156930370343032
454,1.8154424111158771
455,1.8151900479902119
456,1.8149361185014383
457,1.8146830051620684
458,1.814430274100182
459,1.8141783116619867
460,1.8139270464898485
461,1.8136763640392348
462,1.8134264877212063
463,1.8131768307903742
464,1.8129279041006179
465,1.8126794595079507
466,1.8124314278844227
467,1.8121839067897458
468,1.811936221980085
469,1.8116892113368346
470,1.8114428636080473
471,1.8111947909014041
472,1.8109475171732707
473,1.8107007746673183
474,1.8104544799050113
475,1.8102090855615987
476,1.809964101163997
477,1.8097199796623304
478,1.8094767455707876
