doc_id,Gender,judgement
10452,0,2.113549832786168
10453,0,2.113219872125435
1,1,1.945961462871526
10457,0,2.1090390570518647
3,1,1.9329250337805672
6,1,1.9244544194445512
10461,0,2.092593726491784
8,1,1.9166995858399425
9,1,1.9163148596216704
10460,0,2.0925929061024826
17443,1,1.915333833353248
10464,0,2.090612850070076
17444,1,1.9033864071568405
11,1,1.8976682230942248
10465,0,2.08852189560709
17446,1,1.8889431203652036
22,1,1.8657113296881291
19268,0,2.057219946270489
17447,1,1.8606807700025216
10475,0,2.055080023891237
24,1,1.858118878514432
25,1,1.8566166526119328
19269,0,2.050686306362289
26,1,1.8556987837800136
27,1,1.85351844665666
19272,0,2.0456215667963837
17448,1,1.844751957974928
10480,0,2.043823916667939
17450,1,1.8356516857996756
34,1,1.8343396855950915
10484,0,2.0396973202257063
36,1,1.8327808556662288
47,1,1.817856424915714
10495,0,2.0066227294451604
50,1,1.815178885283428
10497,0,2.002643562778041
63,1,1.8102118985018665
69,1,1.8085618345894543
19274,0,2.0004383347191035
60,1,1.8082138148813305
81,1,1.8003846495696385
10500,0,1.9999311011205632
85,1,1.7978735943147726
19276,0,1.9918869821223
90,1,1.7959670849791107
87,1,1.7953604675218957
10510,0,1.9876093589086092
92,1,1.7934916148424305
97,1,1.7896416122781564
10509,0,1.9871319999320247
104,1,1.7810786701061891
10515,0,1.9813381362982547
108,1,1.7788963558226083
110,1,1.7746966209184307
10517,0,1.9808443944318457
118,1,1.7720401573622957
17462,1,1.767922825165264
10522,0,1.9779667842531896
124,1,1.767674941475018
10545,0,1.9593915381769464
127,1,1.7620472090629862
133,1,1.7608188463271424
10554,0,1.9563134492171212
107,1,1.7566553311009825
144,1,1.7501107310608517
10555,0,1.954681575204098
147,1,1.7482587452788891
10560,0,1.9530491671192287
150,1,1.7452516660750257
155,1,1.744994843876237
10558,0,1.9528460037712208
156,1,1.7428503210205526
131,1,1.7409262209663705
10562,0,1.9523152150933387
170,1,1.7396981698970426
19283,0,1.951071018865402
17481,1,1.7380009733581006
17483,1,1.7345127638622173
10568,0,1.9508863067381008
174,1,1.7343073256933703
176,1,1.733464263641559
10584,0,1.943954100413138
190,1,1.7324180864750591
10586,0,1.942248966020826
179,1,1.732033535422402
189,1,1.7313542270367064
10591,0,1.940856956851006
192,1,1.7313000398646303
17486,1,1.7310601620091275
19287,0,1.9353070504366248
17484,1,1.7232920952262996
10607,0,1.9312678247512387
212,1,1.720152441757183
17489,1,1.7190800476367971
10620,0,1.926574486672053
169,1,1.7141940287831026
235,1,1.7129092703749729
19290,0,1.925966822960086
17490,1,1.7126083069466072
10625,0,1.9233658534395237
17496,1,1.711920161203315
184,1,1.7118458438865278
10629,0,1.9202670061802647
258,1,1.7089328383388585
241,1,1.7077960066695217
19293,0,1.918901331980864
17504,1,1.7071668746220363
10633,0,1.91632481055174
250,1,1.7060881287115504
269,1,1.7010099071177862
10652,0,1.9089914765137748
214,1,1.7008083591993222
200,1,1.6998557710473856
10664,0,1.905728561731385
272,1,1.6988662361106646
19296,0,1.900794730536201
17512,1,1.698578233209921
289,1,1.6979493263594485
10681,0,1.900428534341808
17507,1,1.697739677419715
288,1,1.696867169789568
10677,0,1.89683507659352
17510,1,1.6959377493237615
10713,0,1.8904184810608584
319,1,1.6930188748421224
318,1,1.6920096018759925
19303,0,1.8884183475854093
320,1,1.6910744854513304
17516,1,1.6903393202180073
10721,0,1.8880716595600848
261,1,1.6865809595002694
10733,0,1.8859997596994056
330,1,1.6857746775409843
324,1,1.6856642502637278
10734,0,1.8846983618140551
332,1,1.6855191154255589
331,1,1.6853534828967025
10750,0,1.882902342674173
233,1,1.685206491086449
10758,0,1.8782808661995125
247,1,1.684931941206941
248,1,1.6848936028528438
10688,0,1.8756586097822043
345,1,1.6824579562817592
17521,1,1.6809785989704824
19280,0,1.8740283295691853
17524,1,1.6791808003605957
10784,0,1.872614799353085
290,1,1.6776532379548152
380,1,1.6756188667227874
10566,0,1.8704217766686564
376,1,1.674683413916502
769,1,1.6746028815896477
10778,0,1.87036002830546
291,1,1.6732522943382488
19302,0,1.8698468474755412
303,1,1.671585439301213
17538,1,1.6709951508390188
10805,0,1.8690945154457053
385,1,1.670886670902863
312,1,1.6685950922231525
10788,0,1.8679762229117365
17541,1,1.667966116170882
10812,0,1.86777567227739
314,1,1.6678798898772076
401,1,1.667073168223861
10803,0,1.8671508206071692
412,1,1.6667632212461376
406,1,1.6664506300954909
10840,0,1.8619824184883436
410,1,1.6658825339973913
10830,0,1.861743081966435
414,1,1.6650032140641473
311,1,1.6630575314015288
10814,0,1.8617059997759984
434,1,1.6591164756682244
466,1,1.6556874168097395
10828,0,1.8595970127099315
377,1,1.6552297244706855
10852,0,1.8587550169709628
451,1,1.6549722233984487
347,1,1.6532671501954574
10856,0,1.855563461180513
369,1,1.6510490531034685
384,1,1.6461901228893416
10782,0,1.85270503363171
402,1,1.6402871363752942
10881,0,1.851291519355534
440,1,1.6400677238139116
453,1,1.6380321261482818
10879,0,1.8493845978653705
436,1,1.6378849973758292
433,1,1.636234731853493
10610,0,1.848238460489652
599,1,1.634603249199566
10885,0,1.8474798955392728
204,1,1.6334659076411853
458,1,1.6328074170860498
10897,0,1.8472040187381773
408,1,1.6325856213201408
411,1,1.6321461924628533
10898,0,1.846947331311088
488,1,1.6308263025802043
10896,0,1.84617620663668
467,1,1.6306246187947908
465,1,1.629945611411756
10907,0,1.8459034097828668
445,1,1.629744895641699
476,1,1.6290849063867574
10909,0,1.845882853093358
426,1,1.624830236869629
10915,0,1.8453150933768816
538,1,1.6238784708361964
356,1,1.6236013204634303
10916,0,1.842949930430963
706,1,1.622686372725939
551,1,1.6218970789475484
10948,0,1.8365706787927325
487,1,1.621897039648883
10936,0,1.83636886023562
677,1,1.6215127991674918
474,1,1.6212008693806372
10959,0,1.8353412940576632
511,1,1.6195500204578872
543,1,1.6192030581279522
10967,0,1.8349008785801133
579,1,1.618066812683482
10947,0,1.8333988593024904
546,1,1.6163060126517492
499,1,1.615040679972561
10957,0,1.833250747829477
1357,1,1.6122271034883626
480,1,1.6118851361400033
10977,0,1.832407111311905
627,1,1.611794361449025
10960,0,1.8313817249993491
602,1,1.6114468572078406
605,1,1.610878506251546
10971,0,1.8313628405477047
596,1,1.6099234519167531
639,1,1.6086242456559088
10987,0,1.8303913314699116
859,1,1.6067169491194089
10993,0,1.830097063159504
364,1,1.6065148025830205
670,1,1.605396951370668
11002,0,1.829658149769156
620,1,1.605121170042607
848,1,1.6049556907887093
10978,0,1.8288317530049232
868,1,1.6046799398246594
10657,0,1.8275209550354063
586,1,1.6044788062511968
598,1,1.6040384222329085
10642,0,1.8271154665980005
852,1,1.6021507626038796
1504,1,1.6015023004098858
11025,0,1.8254225376787865
669,1,1.600886140257401
11045,0,1.8250755124303284
657,1,1.599895509739076
681,1,1.599767138485972
10894,0,1.8250542594593613
632,1,1.5996030445185307
622,1,1.5994192810891064
11052,0,1.823350776509508
642,1,1.597530050805449
11043,0,1.8231672865431847
717,1,1.5969978937168148
711,1,1.595753216024621
11038,0,1.822341848859655
736,1,1.5953853920828154
682,1,1.5952203429543728
11058,0,1.8185658641454483
646,1,1.5939735680154576
10944,0,1.8169880043293865
691,1,1.592343141010517
834,1,1.58783213503148
10687,0,1.8168292226589404
789,1,1.586565834336935
811,1,1.5856493328205197
11088,0,1.8165309392430653
718,1,1.5846772021388962
10700,0,1.813566383649429
721,1,1.5843479989489415
808,1,1.583744733806859
11110,0,1.8088285762590508
784,1,1.5835786576642397
839,1,1.583413714672687
11115,0,1.80651999873459
739,1,1.5831014423940075
11123,0,1.806151731179021
813,1,1.5825143181379109
742,1,1.5809376543914389
11122,0,1.8054542475791413
1097,1,1.580350504324984
752,1,1.579763582140109
11140,0,1.8051453629945584
864,1,1.5795821440116404
11125,0,1.8046854267763317
836,1,1.5793432471837936
856,1,1.5771062617204583
10735,0,1.803336582520724
849,1,1.5769224796861288
745,1,1.5767399370414026
11041,0,1.8018436595001548
786,1,1.5766303469275047
11164,0,1.801568443601554
846,1,1.574778732906129
757,1,1.5736406776276428
11160,0,1.8010370636838542
917,1,1.5734755358506178
817,1,1.572852555203735
11061,0,1.8010200956644131
955,1,1.572687274735309
11158,0,1.7988374074297466
829,1,1.5724478821406775
898,1,1.5711457031646905
11017,0,1.7984874981950258
862,1,1.5704517166815473
893,1,1.5701217284812543
11018,0,1.798340920268476
891,1,1.569938040824709
11169,0,1.7978288200812185
992,1,1.5690576259438132
916,1,1.5681417039081091
11079,0,1.7957379217926013
870,1,1.5681032544021702
990,1,1.567517469922017
11185,0,1.7954283268753084
867,1,1.56747970712893
11201,0,1.794913786315551
918,1,1.566508748897039
838,1,1.5658486495855055
11072,0,1.7946027752154847
686,1,1.5653345233707507
977,1,1.56498784015282
11049,0,1.793886214488691
1014,1,1.562841680438234
11214,0,1.7937220582366789
1027,1,1.5625660141817164
938,1,1.5619068110323635
11211,0,1.7935566362523998
1007,1,1.561649235282498
1016,1,1.5607514076731483
11092,0,1.7923269988496355
1067,1,1.5605146306166309
479,1,1.5599249238382291
11098,0,1.7922720670611365
997,1,1.559835901711648
11221,0,1.7920731600298456
965,1,1.5591019271611508
796,1,1.559045576999378
11238,0,1.7914673225680169
971,1,1.558515825999529
1037,1,1.5579645474703632
11227,0,1.790347908642086
1033,1,1.5577623521377115
11260,0,1.7894503898748
896,1,1.557743401943093
1032,1,1.5573410001971226
11108,0,1.789412386173124
1003,1,1.5570475798155765
927,1,1.5568818046756168
11093,0,1.788789171361805
830,1,1.5561491985358713
10903,0,1.788532980898396
1012,1,1.5557462133894873
967,1,1.5551052798321026
11230,0,1.7865156838226983
1124,1,1.5548657355900684
1141,1,1.554719632736543
11019,0,1.786386931240402
676,1,1.554627700742334
11095,0,1.7859479538362812
1059,1,1.5544268272146724
1145,1,1.5542991326445166
11263,0,1.7849038678063014
1082,1,1.553382013443973
986,1,1.5527206225898156
11080,0,1.7838577214651108
1047,1,1.5520972493869396
11103,0,1.781748250391365
2077,1,1.5513581697982746
956,1,1.5509056482403627
11273,0,1.781217413378518
1095,1,1.550391832596873
1122,1,1.5502635961154685
11306,0,1.780687068314399
1092,1,1.5496952855530888
10834,0,1.7806012482110816
1065,1,1.5495133291332288
1155,1,1.549402335229615
11291,0,1.7805761069652966
1211,1,1.5484130040933182
1134,1,1.5472935637230771
11300,0,1.7801918962139645
1123,1,1.5468353626612374
11301,0,1.779806896532592
1106,1,1.5455891700274864
1056,1,1.544947111158438
11290,0,1.779237115342272
1174,1,1.5440853426450492
1179,1,1.543792670799628
11302,0,1.7788347018371962
1109,1,1.543646295578252
11167,0,1.777934513547928
1232,1,1.542894668024664
875,1,1.5426007226075722
11325,0,1.7774411276616513
749,1,1.542032852834504
1216,1,1.5417386283764154
10701,0,1.7769341751986223
1210,1,1.5416653108291545
10850,0,1.7758343634351512
1170,1,1.5416647728376067
1287,1,1.5403833207017914
11147,0,1.7753869948820025
1125,1,1.5397579821994407
1200,1,1.5396119590384958
11339,0,1.7751114779807424
1195,1,1.539373505824412
11357,0,1.7745069763751546
1127,1,1.5393732559811688
995,1,1.5390989856749635
11338,0,1.7741404933045422
1302,1,1.5388058040115062
1115,1,1.53816435216273
11342,0,1.773389001617903
1196,1,1.5381083343612327
11146,0,1.773315650882178
1264,1,1.537869602669096
1142,1,1.5376681845073792
11179,0,1.7721967788674966
899,1,1.5373007041526483
897,1,1.5371721184352647
11375,0,1.7715917095403024
1176,1,1.536953649174131
11377,0,1.7699967879609677
939,1,1.5343494439648104
946,1,1.5333415068549214
11370,0,1.769904670669594
1333,1,1.5332130822519
1915,1,1.532840481180194
11398,0,1.7698141223036474
1063,1,1.530335287339024
11247,0,1.7694293578819604
1299,1,1.529070400002801
1242,1,1.5274741071882616
11395,0,1.7690795604330345
1219,1,1.5272728670166116
1286,1,1.5272372228996045
11180,0,1.7683647331334256
1113,1,1.527071480314156
10877,0,1.76769414945393
1237,1,1.526941709191038
1245,1,1.526851169759745
11397,0,1.766953513794194
1293,1,1.526465900534974
951,1,1.5260434362387232
10876,0,1.7662830631571955
750,1,1.5259716229691638
11257,0,1.7662193887931892
1084,1,1.52588023232326
1223,1,1.525201375390732
11449,0,1.7657624713329234
1276,1,1.525109598400684
2083,1,1.5250484974516745
11442,0,1.7655600025371716
1266,1,1.5250357467815772
11243,0,1.7653204448068298
936,1,1.5238802355562704
1098,1,1.5238247153524047
11284,0,1.7645343713963246
1510,1,1.523734996944366
1344,1,1.5232036713701864
11236,0,1.761783635398523
1010,1,1.522633503835722
11536,0,1.757676130666762
1321,1,1.5216443220546818
1269,1,1.5208556852590842
11508,0,1.756960695251632
1409,1,1.5190219325948766
1543,1,1.5188565095153477
11334,0,1.756649298441373
1518,1,1.518802362737187
11525,0,1.7563737865550644
1465,1,1.5187658274729516
1484,1,1.518655036274512
11556,0,1.7560807693933662
1393,1,1.518619895865339
1291,1,1.517994426510991
11526,0,1.755896217033902
1372,1,1.5158695001688625
11353,0,1.754613637857221
1370,1,1.5157043831069454
1248,1,1.5142375328733046
11566,0,1.75421006539072
1473,1,1.5140727274779031
1459,1,1.5140533679532346
11568,0,1.7530181986204465
1547,1,1.5128616437940643
11599,0,1.750637244024522
1597,1,1.5126958046403318
1171,1,1.5125857888836245
11589,0,1.7504520099671572
1172,1,1.5125307813222468
1493,1,1.510771851116955
11404,0,1.75006854994245
1282,1,1.5105890714833414
11584,0,1.7498459708954046
1306,1,1.50942417464934
1567,1,1.509159067085201
11321,0,1.7494798853957354
799,1,1.5091016382175282
2714,1,1.5086753844762515
11391,0,1.7489663078363833
1678,1,1.5082427710984112
11351,0,1.7486180146651584
1492,1,1.5063531258357998
1305,1,1.506171000360527
11592,0,1.747738799773555
1135,1,1.5054720207836474
1640,1,1.504831781317221
11613,0,1.7476476415628843
1317,1,1.50473896774439
11281,0,1.7470060481982546
1075,1,1.5045007458702893
1522,1,1.5044278982794548
11373,0,1.746839607039202
1363,1,1.5037500891565094
1354,1,1.5033271593558395
11651,0,1.7468236065738203
1296,1,1.5016215331164455
11604,0,1.746014547860413
1579,1,1.499422223907817
1614,1,1.4991117614631535
11416,0,1.744328448471898
1797,1,1.4983423207857154
1376,1,1.4981197608048735
11348,0,1.7421470500506533
1610,1,1.497717488815651
11669,0,1.740992145282674
1664,1,1.4964712814966965
1349,1,1.4964166715062626
11655,0,1.7405324735928935
1320,1,1.4953155951057746
1323,1,1.4952605560851358
11660,0,1.7400008645257097
1692,1,1.494288609042483
11741,0,1.7393968823067638
1474,1,1.4942342488952922
383,1,1.494212900380283
11367,0,1.7390304397317125
1024,1,1.494106098318316
1633,1,1.4940318233179075
11696,0,1.7379298479728549
1656,1,1.4888612295745751
11771,0,1.737619084525531
1549,1,1.488623189610243
1325,1,1.4880183005652614
11046,0,1.7374225686968083
1767,1,1.4876873943121325
2812,1,1.4875528224392571
11557,0,1.735857017666282
1889,1,1.4873044514835674
11549,0,1.7347955121636944
1703,1,1.486809720172444
1845,1,1.4867358045395649
11748,0,1.73422614987203
1581,1,1.4838931500358614
1611,1,1.4837655233991809
11413,0,1.7332906156439627
1955,1,1.4829577432723955
11744,0,1.7329421972696444
1149,1,1.4826812914732337
1643,1,1.482628592337108
11552,0,1.7327036429336224
1966,1,1.4823348373031404
1590,1,1.4821687190374035
11581,0,1.7322471494886105
989,1,1.4816187207530538
11244,0,1.732079454458043
2462,1,1.4812703518799584
2482,1,1.4804463758897155
11832,0,1.7296801382555194
1883,1,1.4799520550038925
1353,1,1.479950095814619
11570,0,1.7293491892453217
1864,1,1.4797865386418292
11591,0,1.7289085632231944
1593,1,1.4796566417833117
1627,1,1.4791256554152072
11821,0,1.7278459116135374
1163,1,1.479052808387317
1863,1,1.4774023210936034
11593,0,1.725426016759842
1688,1,1.477090761972086
11670,0,1.722492384859987
1712,1,1.4759715181968172
1661,1,1.4757526625915394
11647,0,1.72146604338643
2031,1,1.4751842189866626
1898,1,1.474523890525646
11659,0,1.7213362290449448
2060,1,1.4743957562614292
11692,0,1.7204385401269962
1909,1,1.473663351731609
1583,1,1.4730207391922054
11706,0,1.7203483370773267
1987,1,1.47221537983941
2020,1,1.4718119797140716
11663,0,1.7202179404306774
1444,1,1.4707656868420755
11677,0,1.7199626832376136
2114,1,1.4700865660150528
1775,1,1.470050266010503
11608,0,1.7197594305267736
1284,1,1.4698666149298174
2115,1,1.468968245941524
11698,0,1.7194308450209463
1520,1,1.4685466660483475
11506,0,1.719411268207546
1705,1,1.467465866764066
2208,1,1.4666235088331163
11702,0,1.7190638690080011
1874,1,1.465815675919359
1606,1,1.4653205599932932
11920,0,1.718843185597754
2073,1,1.4652111102999985
11597,0,1.7169188632398886
1625,1,1.464952534441563
1570,1,1.464935798396058
11974,0,1.7162023474606638
1699,1,1.4645874451307626
2039,1,1.4643313467529917
11728,0,1.7160935631525098
2195,1,1.4628822130749162
11622,0,1.7156710780608533
2263,1,1.4628816700684173
1927,1,1.4622035167244452
11574,0,1.714993232463695
2225,1,1.46200163305831
2122,1,1.4619832247749396
11767,0,1.7144438799353383
2308,1,1.461837613768497
11727,0,1.7137648371733405
2120,1,1.4615428496913052
2194,1,1.4613973695368592
11757,0,1.713399062244937
2803,1,1.4613955907008074
2151,1,1.461341402894779
11779,0,1.7129205504171294
2100,1,1.460242375507694
11688,0,1.7129027923723987
1373,1,1.4601140469406513
1903,1,1.4585727387015843
11707,0,1.7118928691676294
2314,1,1.4585372400201322
1975,1,1.458004212579675
11607,0,1.7117107604664146
1267,1,1.4575271954609632
11724,0,1.709290588863868
2181,1,1.4569775189440408
2920,1,1.456171687342673
12011,0,1.7085930569290235
2580,1,1.4556765084980845
1921,1,1.45485060477783
11823,0,1.7083006518025488
1861,1,1.4545386009472996
11747,0,1.7082271730392786
2022,1,1.4545040860616585
2280,1,1.4541925011297832
11799,0,1.7081184033146823
2209,1,1.454027075225802
2419,1,1.4539535402881634
12125,0,1.70723851064488
1976,1,1.4530733224635377
12052,0,1.7066696492365976
1917,1,1.4529998347656137
1961,1,1.4527054316835066
12073,0,1.7063758746041204
1914,1,1.4520285766263128
2404,1,1.4519745427291957
11545,0,1.7053682389581892
2248,1,1.4505984649960333
11842,0,1.705185345880588
2016,1,1.4504696029910968
1558,1,1.4501759349568073
11876,0,1.7047456878738172
1901,1,1.4500840299392137
2142,1,1.4495722986880903
11826,0,1.704323301079646
2038,1,1.4485080231755345
2441,1,1.447372299942158
