Position,NDCG
1,2.113549832786168
2,2.1134221865782865
3,2.11239373185821
4,2.1090648057377983
5,2.1069036088693713
6,2.105147641751832
7,2.103624300374422
8,2.09992148635141
9,2.096748694563195
10,2.0938181691195275
11,2.0910303835610375
12,2.088525447634081
13,2.086130722875527
14,2.0825040169641786
15,2.0790977845491607
16,2.0759461170672306
17,2.0730734584817263
18,2.0701694345451362
19,2.0673654231524856
20,2.0647708113525565
21,2.062195378675457
22,2.0597929141122533
23,2.0574762774821025
24,2.0548091039836565
25,2.052232226712826
26,2.049804168056667
27,2.047489936544839
28,2.045269690619671
29,2.0431674525496466
30,2.0411657848177627
31,2.039267588606413
32,2.0374386761099026
33,2.035694907358278
34,2.033936918803234
35,2.0322212508833326
36,2.0305504158919154
37,2.0289268988582485
38,2.027274032288867
39,2.0256482315991517
40,2.0240598916308894
41,2.0225151848320317
42,2.0209724613962443
43,2.019477940475781
44,2.0180148428168874
45,2.0165877254270543
46,2.0151648484044182
47,2.0137710280091983
48,2.0123928059219693
49,2.0110547740076163
50,2.0097598304863755
51,2.0084927543255837
52,2.007187064315771
53,2.005915972676679
54,2.0046827511964493
55,2.003445018504171
56,2.002214277430635
57,2.0009871688355187
58,1.9997900016889323
59,1.998605758016852
60,1.9974413797140866
61,1.9962985264594628
62,1.9951702243950726
63,1.994015449228718
64,1.9928739788005732
65,1.9917554502111596
66,1.990660836809622
67,1.9895712481353283
68,1.9884998499101432
69,1.9874483641702365
70,1.9864034104528265
71,1.9853368685089907
72,1.9842689590373235
73,1.983195664681206
74,1.9821246486641717
75,1.9810721465604102
76,1.980035307343201
77,1.9790102502394578
78,1.9780048716829548
79,1.9770147321254192
80,1.976032140951569
81,1.9750413406285738
82,1.9740659117261634
83,1.9731076976540878
84,1.9721678694610054
85,1.971237617799579
86,1.97031616544773
87,1.9694058114588227
88,1.96851185394787
89,1.9676293064328667
90,1.9667597746807417
91,1.9658972454445491
92,1.9650430146513544
93,1.9642028518639032
94,1.9633618556177972
95,1.9625293091409801
96,1.961700508963688
97,1.9608732070951542
98,1.9600583297650784
99,1.9592482707511454
100,1.958446570090058
101,1.9576559994623972
102,1.9568764078576772
103,1.9561039259368516
104,1.9553418192492191
105,1.9545915574512638
106,1.9538491302347816
107,1.9531143757790128
108,1.9523788350445013
109,1.9516122234610462
110,1.950855814114113
111,1.95010601157831
112,1.9493652853457815
113,1.9486325919857082
114,1.9479069791497405
115,1.9471858937120188
116,1.9464741834062493
117,1.9457696437578413
118,1.9450727056261685
119,1.944379225944337
120,1.9436952189951333
121,1.9430147581443518
122,1.9423418016792868
123,1.9416753334297345
124,1.9410129407715309
125,1.940339488810084
126,1.9396729118376528
127,1.9390149372226164
128,1.9383558017959754
129,1.937704126121396
130,1.937056153372238
131,1.9363995367267839
132,1.9357470459696202
133,1.9350988222336964
134,1.9344539127680176
135,1.9338144824319523
136,1.9331756049435502
137,1.9325179335554812
138,1.9318608582492953
139,1.9312102578506167
140,1.9305655842657643
141,1.9299197192810487
142,1.9292795393746145
143,1.9286432476973199
144,1.928012756257403
145,1.9273871931295354
146,1.9267544646486676
147,1.9261275492866177
148,1.925505068485662
149,1.9248894870217992
150,1.9242776442626122
151,1.9236650212736446
152,1.9230574416502686
153,1.9224557989891398
154,1.9218584535185106
155,1.9212673454736033
156,1.9206737618203598
157,1.9200854304082984
158,1.9195018867632745
159,1.918924176065755
160,1.918350449393627
161,1.9177812650392836
162,1.91721469410785
163,1.9166532052956362
164,1.9160967108729596
165,1.9155455820393117
166,1.9149948183408658
167,1.914449345374846
168,1.9139084434783384
169,1.913370252323629
170,1.9128324842981819
171,1.9122969280127065
172,1.9117657759727487
173,1.9112396195846764
174,1.9107158798244546
175,1.9101960811399383
176,1.9096727117506769
177,1.9091537730109114
178,1.9086379000106226
179,1.9081225267394948
180,1.9076076366310182
181,1.9070888388751104
182,1.9065726626915873
183,1.9060606694776845
184,1.905551772563084
185,1.9050470607289764
186,1.9045453763385802
187,1.9040466731074024
188,1.9035501737117566
189,1.9030567534554872
190,1.902567468521108
191,1.9020789748716547
192,1.9015928477339052
193,1.9011029964867447
194,1.9006163410113919
195,1.9001323020607492
196,1.899651705579964
197,1.8991738318086195
198,1.8986971851236991
199,1.8982243063954236
200,1.897751220878774
201,1.8972815260030846
202,1.8968140918434748
203,1.896344644641857
204,1.8958787472555414
205,1.8954163594106033
206,1.8949569582141257
207,1.8945007158629548
208,1.8940469175419348
209,1.8935942172049947
210,1.8931435792809874
211,1.8926956702423083
212,1.892248772757042
213,1.8918028289570714
214,1.8913588032473134
215,1.8909175641920934
216,1.8904789478801003
217,1.8900413361676083
218,1.8896068119179643
219,1.8891670753022902
220,1.8887298209809769
221,1.8882926222190928
222,1.8878480653315075
223,1.887404463380891
224,1.8869631887223188
225,1.886525219726837
226,1.886089615540987
227,1.8856562899842058
228,1.8852255763694274
229,1.884793814531218
230,1.8843639099770206
231,1.883933256507235
232,1.8835042644652173
233,1.883072138767247
234,1.8826425490096619
235,1.8822149629339833
236,1.8817903189335439
237,1.88136800651993
238,1.8809475420076291
239,1.8805284363077472
240,1.880111196961996
241,1.8796957686300653
242,1.8792816269693597
243,1.8788700982173485
244,1.8784594395952368
245,1.8780511154932151
246,1.8776455654780417
247,1.8772413896433497
248,1.8768389193438872
249,1.876436868810586
250,1.8760367737227737
251,1.8756373711958745
252,1.8752362013326436
253,1.8748356145895841
254,1.8744342502936409
255,1.8740353697846575
256,1.87363797131345
257,1.8732416305036603
258,1.872847012697786
259,1.872454104191592
260,1.8720626962099434
261,1.8716708352881408
262,1.871281316915782
263,1.870893421840451
264,1.870502936817492
265,1.8701119061049045
266,1.8697225708899958
267,1.869335135323535
268,1.868949934688168
269,1.8685650128263527
270,1.8681820321700824
271,1.8678004804506922
272,1.8674206524239845
273,1.8670423994605854
274,1.8666660261608372
275,1.8662915232288326
276,1.8659192102024162
277,1.8655490746547092
278,1.8651794601583995
279,1.864811960150273
280,1.8644460464112413
281,1.8640785950746808
282,1.8637124712466473
283,1.8633473652497106
284,1.8629815882791378
285,1.8626114947320158
286,1.8622413481645943
287,1.861869961542128
288,1.8614986498107002
289,1.8611289009120144
290,1.8607592492278047
291,1.8603914282722407
292,1.8600239302893724
293,1.8596580519960006
294,1.8592940678225949
295,1.8589318558741346
296,1.8585715685706359
297,1.8582128669728348
298,1.8578557019777608
299,1.8574997374794135
300,1.8571457548193464
301,1.856792939973753
302,1.856442085062895
303,1.8560926534107611
304,1.8557446368505421
305,1.8553981091938978
306,1.855051306714949
307,1.8547048348053827
308,1.8543584993495261
309,1.8540138140650062
310,1.853669985005516
311,1.8533263719799153
312,1.852983290425344
313,1.8526414733163767
314,1.852300469447745
315,1.8519604270682009
316,1.8516210627869942
317,1.8512835077903578
318,1.8509477584633895
319,1.8506131029022883
320,1.850278582396443
321,1.849945784957048
322,1.8496146489029368
323,1.849284949893623
324,1.8489512287673464
325,1.8486184204918594
326,1.8482868656858054
327,1.8479567475328884
328,1.8476276690909639
329,1.8473001362137846
330,1.8469740536323391
331,1.8466489104956054
332,1.8463241514859539
333,1.8460009020264672
334,1.845678164159534
335,1.8453564036376493
336,1.8450356264885277
337,1.8447148322625717
338,1.8443952509361001
339,1.8440764947724928
340,1.8437591430327436
341,1.8434424324475254
342,1.8431263997561458
343,1.8428109950071623
344,1.842495770347977
345,1.84218157839504
346,1.8418685783975692
347,1.8415568035964083
348,1.8412460376754234
349,1.8409362799429072
350,1.8406276328878632
351,1.8403202593845265
352,1.8400136654753863
353,1.8397080935523118
354,1.8394035661084471
355,1.8390984329900824
356,1.838793763189715
357,1.8384894212272898
358,1.8381859703214414
359,1.8378839371481168
360,1.8375833365684098
361,1.8372833134875346
362,1.8369842235632101
363,1.8366864172473043
364,1.836389709258971
365,1.83609342873482
366,1.8357976612598765
367,1.835502411798061
368,1.835207450387417
369,1.8349137663262103
370,1.834618945085956
371,1.8343219725460196
372,1.834025895704434
373,1.8337310358532632
374,1.833436698758364
375,1.833143084352893
376,1.832850534544516
377,1.8325576739773881
378,1.8322659428907648
379,1.8319742360631983
380,1.8316838028927982
381,1.831394234849357
382,1.8311059745901654
383,1.8308187179876594
384,1.8305307803310253
385,1.8302440605314425
386,1.8299584381764715
387,1.8296724270495475
388,1.8293868760865148
389,1.8291024478281221
390,1.8288173476784935
391,1.828532434063957
392,1.8282487014139768
393,1.8279657793655437
394,1.8276840760153954
395,1.8274033867832453
396,1.827123636320335
397,1.8268447779169361
398,1.8265671151541756
399,1.8262903828755057
400,1.8260143103682644
401,1.8257393533973036
402,1.825465460711822
403,1.8251913195134137
404,1.8249173624846118
405,1.8246442525422113
406,1.8243720948562134
407,1.8241003191672138
408,1.8238291005281282
409,1.8235587637519177
410,1.823289064189249
411,1.8230202901430606
412,1.8227505460696274
413,1.822480861218108
414,1.8222117483621998
415,1.8219419872646432
416,1.8216730471292875
417,1.821402779664633
418,1.8211335289076176
419,1.820865370073356
420,1.8205948132817578
421,1.8203250797109183
422,1.8200559597275183
423,1.8197876376905415
424,1.819519477053859
425,1.819251783406666
426,1.8189844747487722
427,1.8187177087800064
428,1.8184512638212673
429,1.8181858136371651
430,1.8179212652561607
431,1.8176575490863378
432,1.8173938943809456
433,1.8171312255709358
434,1.8168681304238754
435,1.8166051108573429
436,1.8163430452005036
437,1.8160820089727623
438,1.8158218216867215
439,1.8155600594962795
440,1.815297836934255
441,1.8150355255958257
442,1.8147740902175677
443,1.8145130826261657
444,1.8142529012651978
445,1.8139934721411484
446,1.8137346767181544
447,1.813476745205274
448,1.813219409015957
449,1.8129627307688505
450,1.8127068319684148
451,1.812451456864469
452,1.8121965340457022
453,1.81194106167752
454,1.8116863005177937
455,1.8114322531728777
456,1.811176456923185
457,1.8109215144687685
458,1.8106666773396976
459,1.8104128033463773
460,1.810159385455068
461,1.8099068912581469
462,1.8096550658235417
463,1.8094031892565159
464,1.8091503560957234
465,1.8088984343035406
466,1.8086454089508492
467,1.8083932750200606
468,1.8081419117870632
469,1.8078887987662657
470,1.807634963796755
471,1.8073808184503743
472,1.8071271672319682
473,1.8068741260778247
474,1.8066215845784708
475,1.8063689529817089
476,1.8061157544588071
477,1.8058631573507762
478,1.8056098965076777
