Position,NDCG
1,0.0322643660399477
2,0.025998907707951074
3,0.02348106322810986
4,0.022087507366132835
5,0.02097505929570327
6,0.01951118187676099
7,0.01834891940201002
8,0.017352732371698532
9,0.016535144788445956
10,0.015842862999379433
11,0.01520929937109095
12,0.014620992125592317
13,0.01410469623556342
14,0.0136351222818326
15,0.013211532092607564
16,0.01282660722619087
17,0.012463793357146938
18,0.012105463308703912
19,0.011742836718351515
20,0.01139774097500568
21,0.011077634352085626
22,0.01076893142831055
23,0.010479596437451727
24,0.010188774064864965
25,0.009911063592854402
26,0.009642608455474768
27,0.009388593315256362
28,0.009127686047861404
29,0.008872429643812354
30,0.00862470730930003
31,0.00838623188291235
32,0.008157034221670285
33,0.007933339008389679
34,0.0077155715926871754
35,0.007505701374568642
36,0.007303363125935777
37,0.007109698978235279
38,0.006918618073794587
39,0.006735377506046301
40,0.006551789864367493
41,0.006375112113114658
42,0.006204537107391391
43,0.006038131762841902
44,0.005877739858882311
45,0.005721908771138852
46,0.005570988929408087
47,0.005424762911127995
48,0.0052834418697859185
49,0.005145926992692684
50,0.005012063300128512
51,0.004881435850197803
52,0.004753505984363929
53,0.004625608930765573
54,0.004499991604326571
55,0.004377577584005013
56,0.004254519482871308
57,0.004131447497468052
58,0.004010813854971914
59,0.003891542143723467
60,0.0037714092126244383
61,0.0036533458399714406
62,0.0035355489729106348
63,0.0034183603125593847
64,0.0033036655400984355
65,0.0031902976444335
66,0.003078416324703029
67,0.002967177249736096
68,0.002858566911773745
69,0.0027524894879905584
70,0.0026483534824280784
71,0.0025447780679334533
72,0.0024419902912396685
73,0.002337712946541381
74,0.002234661617583908
75,0.002133718875442438
76,0.0020321400926427246
77,0.0019309967190335711
78,0.001830923411282365
79,0.0017327195718332212
80,0.0016360107094926155
81,0.001540927336063376
82,0.0014467158555728445
83,0.001354140609987299
84,0.0012627554230255776
85,0.0011730188689752716
86,0.0010847699988874467
87,0.000996150746230515
88,0.0009084937126311901
89,0.0008221447311858132
90,0.0007372662500743681
91,0.0006531859687380917
92,0.0005705968321043532
93,0.0004883878060164225
94,0.0004075616110947516
95,0.0003264363612294936
96,0.0002462705780771119
97,0.0001667259324543322
98,8.848630517431153e-05
99,1.1459102193639669e-05
100,-6.570705167372021e-05
101,-0.00014212221847265322
102,-0.000217452210113361
103,-0.00029169071775816827
104,-0.00036499754570469057
105,-0.00043822164254570976
106,-0.0005108100742701833
107,-0.0005831087969474396
108,-0.0006544924480389874
109,-0.0007255652546403075
110,-0.0007957028790858096
111,-0.0008650207919533479
112,-0.0009343064591115765
113,-0.0010025921794519102
114,-0.0010721607200071578
115,-0.0011407685937686505
116,-0.0012098023622119645
117,-0.0012784749338103606
118,-0.0013470366317288422
119,-0.001414664450073226
120,-0.0014813613011440644
121,-0.0015474531318045487
122,-0.0016128421151443489
123,-0.0016773749749376733
124,-0.00174128964966932
125,-0.0018043662507042963
126,-0.001866613185096562
127,-0.001928449600636083
128,-0.001989963154039877
129,-0.00205072203168008
130,-0.0021108874920576772
131,-0.002171056132331459
132,-0.002230528552881571
133,-0.0022895554000967352
134,-0.0023479741342627204
135,-0.0024056925624859563
136,-0.0024627190277215025
137,-0.002519449998388773
138,-0.0025754963574450155
139,-0.00263105974750106
140,-0.0026867637500121635
141,-0.0027419558258191816
142,-0.002796623713433223
143,-0.002851240538024213
144,-0.002905239495146338
145,-0.0029597627732889215
146,-0.0030137626106664533
147,-0.003067368238294233
148,-0.0031209702721993102
149,-0.0031741989787620302
150,-0.0032269095779356807
151,-0.0032790811747549008
152,-0.003330814766028775
153,-0.0033822971977158435
154,-0.003433341055364895
155,-0.0034841219394974093
156,-0.003534468948154417
157,-0.0035846634307299123
158,-0.0036343983096216665
159,-0.0036845493051462916
160,-0.003734232954518549
161,-0.0037839156180834704
162,-0.003833085163649002
163,-0.0038823085563829992
164,-0.0039312057244256975
165,-0.003979865187614785
166,-0.004028441567054736
167,-0.004076693750325946
168,-0.004124797189885002
169,-0.00417243756792601
170,-0.004219650192795561
171,-0.004266399951814142
172,-0.004312824906940294
173,-0.004358975327278431
174,-0.004404777928388921
175,-0.0044502365461860025
176,-0.004496287228575448
177,-0.004541914608673657
178,-0.004587450242105639
179,-0.004632561190841462
180,-0.004677356181840263
181,-0.004721864027242615
182,-0.004766041399315389
183,-0.004809882034334747
