Position,NDCG
1,2.853179087330848
2,2.852725407217203
3,2.8514651744256105
4,2.848127690584326
5,2.8458923756392536
6,2.8441134349801622
7,2.8425191699261734
8,2.8385250804209883
9,2.834402449725692
10,2.830916961146398
11,2.8277004714042806
12,2.8248090966891857
13,2.822041688832239
14,2.8184421962745567
15,2.815032605515491
16,2.811829063273497
17,2.808448341831211
18,2.805251036224903
19,2.802200815024154
20,2.7993935698436494
21,2.796707203398255
22,2.794203539066377
23,2.791311222830508
24,2.788610897857005
25,2.7860739785242172
26,2.7835946106642337
27,2.781257918362982
28,2.779047087301463
29,2.776903889305706
30,2.7748213942152864
31,2.772832151083678
32,2.7708353298638944
33,2.768879915445285
34,2.7670019739700877
35,2.7652018920385704
36,2.76338720696453
37,2.7616512703422655
38,2.759948911652243
39,2.7582655372786986
40,2.7566374263439557
41,2.7550530801624085
42,2.753517840897829
43,2.751946189703883
44,2.750429214499167
45,2.7489206132309976
46,2.747416224300222
47,2.7459503324358883
48,2.7445101214437773
49,2.743094791803346
50,2.741719425504927
51,2.7403857970674967
52,2.7390794887757366
53,2.737787272147846
54,2.7364625329314936
55,2.7351520390159094
56,2.7338552908579277
57,2.7325789464873385
58,2.731324172323017
59,2.7301013450587366
60,2.7288529548182066
61,2.727610519928106
62,2.7263843822206466
63,2.7251748719369657
64,2.723991633553403
65,2.722797713943868
66,2.7216314390628202
67,2.720450716836351
68,2.7192920154784286
69,2.7181531796701104
70,2.717015590701758
71,2.71589017695128
72,2.7147829643376733
73,2.7136977553094677
74,2.7126257204441715
75,2.7115684089634415
76,2.7105253601349335
77,2.7095011919409093
78,2.708493383929645
79,2.7074993365816247
80,2.7065213544092273
81,2.7055613309037128
82,2.704613109644687
83,2.7036679054910864
84,2.7027385609308987
85,2.7018201080727313
86,2.7009123734497065
87,2.7000010876203393
88,2.6991000845038347
89,2.6982040411517954
90,2.697315636056317
91,2.6964402184435876
92,2.695579380543144
93,2.6947290395971066
94,2.693882176597762
95,2.6930306556786503
96,2.692190116751191
97,2.691358807529132
98,2.6905356469502677
99,2.6897170991233885
100,2.6889104449322203
101,2.6881167782739044
102,2.6873302261424743
103,2.6865490171517483
104,2.6857759488304986
105,2.6850101315162496
106,2.6842555351963364
107,2.68349887560117
108,2.6827329692823336
109,2.6819729498082374
110,2.6812123601695492
111,2.680459146801128
112,2.679715096351704
113,2.6789674793940392
114,2.678228540462557
115,2.677499536460025
116,2.676779601052617
117,2.676065336606243
118,2.675354217267038
119,2.6746519458510725
120,2.673955990587903
121,2.673266254291959
122,2.6725819742527905
123,2.671906854280804
124,2.6712337163442212
125,2.6705625400869137
126,2.6698929075642717
127,2.6692291187928117
128,2.6685708003538866
129,2.6679167566286384
130,2.667270421260646
131,2.666627271909575
132,2.6659831686073234
133,2.665342804327562
134,2.6647071371277837
135,2.6640783936917463
136,2.6634526191921495
137,2.6628296497549138
138,2.6622053811185515
139,2.6615750965091785
140,2.660945849288724
141,2.66030010687163
142,2.6596602502575823
143,2.6590269800098807
